LAT,LON,YEAR,MO,DY,PRECTOT,QV2M,PS,TS,KT,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN
28.25,77.25,1988,5,18,0,0.005363,97.39,40.33,0.55,6.11,10.65
28.75,77.25,1988,5,18,0,0.005582,97.34,39.75,0.55,6.11,10.65
28.25,77.25,1988,5,19,0.35,0.006455,97.47,39.53,0.51,5.69,10.16
28.75,77.25,1988,5,19,0.17,0.006145,97.42,38.87,0.51,5.69,10.16
28.25,77.25,1988,5,20,0.24,0.004435,97.63,39.02,0.58,6.55,9.42
28.75,77.25,1988,5,20,0.04,0.00455,97.59,38.51,0.58,6.55,9.42
28.25,77.25,1988,5,21,0,0.003398,97.6,39.21,0.51,5.77,9.57
28.75,77.25,1988,5,21,0,0.003124,97.55,38.78,0.51,5.77,9.57
28.25,77.25,1988,5,22,0,0.00411,97.42,39.13,0.61,6.88,10.85
28.75,77.25,1988,5,22,0,0.003477,97.37,38.69,0.61,6.88,10.85
28.25,77.25,1988,5,23,0,0.004143,97.29,39.35,0.65,7.25,10.49
28.75,77.25,1988,5,23,0,0.003528,97.23,38.96,0.65,7.25,10.49
28.25,77.25,1988,5,24,0,0.005977,97.42,40.11,0.69,7.8,10.13
28.75,77.25,1988,5,24,0,0.005741,97.35,39.52,0.69,7.8,10.13
28.25,77.25,1988,5,25,1.46,0.006274,97.48,39.56,0.73,8.25,9.67
28.75,77.25,1988,5,25,1.42,0.005536,97.4,39.25,0.73,8.25,9.67
28.25,77.25,1988,5,26,0,0.005982,97.3,40.07,0.66,7.43,9.19
28.75,77.25,1988,5,26,0,0.005216,97.22,40.02,0.66,7.43,9.19
28.25,77.25,1988,5,27,0,0.006944,97.24,40.82,0.7,7.95,9.87
28.75,77.25,1988,5,27,0,0.006433,97.15,40.7,0.7,7.95,9.87
28.25,77.25,1988,5,28,0,0.007089,97.27,41.23,0.68,7.71,10.36
28.75,77.25,1988,5,28,0,0.007305,97.2,41.19,0.68,7.71,10.36
28.25,77.25,1988,5,29,0,0.007928,97.25,41.65,0.65,7.33,9.75
28.75,77.25,1988,5,29,0,0.007455,97.15,41.77,0.65,7.33,9.75
28.25,77.25,1988,5,30,0,0.007574,97.23,41.64,0.67,7.55,9.96
28.75,77.25,1988,5,30,0,0.007081,97.15,41.45,0.67,7.55,9.96
28.25,77.25,1988,5,31,0,0.007464,97.45,41.91,0.67,7.56,10.8
28.75,77.25,1988,5,31,0,0.007382,97.39,41.63,0.67,7.56,10.8
28.25,77.25,1988,6,1,0,0.008293,97.45,42.49,0.6,6.75,10.94
28.75,77.25,1988,6,1,0,0.008094,97.4,42.15,0.6,6.75,10.94
28.25,77.25,1988,6,2,0,0.007559,97.29,43.08,0.69,7.78,10.62
28.75,77.25,1988,6,2,0,0.007111,97.24,42.84,0.69,7.78,10.62
28.25,77.25,1988,6,3,0,0.006984,97.34,42.33,0.62,6.99,9.91
28.75,77.25,1988,6,3,0,0.006792,97.29,41.83,0.62,6.99,9.91
28.25,77.25,1988,6,4,0,0.004885,97.22,41.85,0.53,5.99,10.37
28.75,77.25,1988,6,4,0,0.003781,97.17,41.58,0.53,5.99,10.37
28.25,77.25,1988,6,5,2.57,0.008081,97.35,40.08,0.07,0.82,10.04
28.75,77.25,1988,6,5,2.86,0.007388,97.29,39.51,0.07,0.82,10.04
28.25,77.25,1988,6,6,0.17,0.008786,97.46,39.3,0.58,6.6,9.87
28.75,77.25,1988,6,6,0.48,0.008463,97.39,38.85,0.58,6.6,9.87
28.25,77.25,1988,6,7,0.4,0.008041,97.58,39.5,0.55,6.22,9.07
28.75,77.25,1988,6,7,0.22,0.007667,97.53,39.03,0.55,6.22,9.07
28.25,77.25,1988,6,8,0,0.0083,97.59,40.85,0.68,7.78,9.28
28.75,77.25,1988,6,8,0,0.00857,97.53,40.55,0.68,7.78,9.28
28.25,77.25,1988,6,9,0,0.00723,97.39,41.29,0.59,6.67,9.89
28.75,77.25,1988,6,9,0,0.006959,97.33,40.65,0.59,6.67,9.89
28.25,77.25,1988,6,10,0,0.005023,97.28,40.59,0.58,6.58,9.31
28.75,77.25,1988,6,10,0,0.004898,97.23,40.3,0.58,6.58,9.31
28.25,77.25,1988,6,11,0,0.004047,97.39,39.72,0.6,6.88,9.59
28.75,77.25,1988,6,11,0,0.003983,97.34,39.63,0.6,6.88,9.59
28.25,77.25,1988,6,12,0,0.003835,97.42,40.77,0.52,5.97,9.91
28.75,77.25,1988,6,12,0,0.003806,97.37,40.5,0.52,5.97,9.91
28.25,77.25,1988,6,13,0,0.00462,97.23,40.89,0.56,6.42,10.7
28.75,77.25,1988,6,13,0,0.004186,97.18,40.83,0.56,6.42,10.7
28.25,77.25,1988,6,14,0,0.006485,97.27,40.55,0.62,7.05,10.85
28.75,77.25,1988,6,14,0,0.006547,97.22,40.44,0.62,7.05,10.85
28.25,77.25,1988,6,15,0,0.007226,97.23,41.45,0.49,5.59,11.1
28.75,77.25,1988,6,15,0,0.006593,97.17,41.38,0.49,5.59,11.1
28.25,77.25,1988,6,16,0.49,0.01025,97.25,41.36,0.59,6.78,10.27
28.75,77.25,1988,6,16,0.34,0.009156,97.18,41.22,0.59,6.78,10.27
28.25,77.25,1988,6,17,2.16,0.011932,97.36,40.81,0.54,6.12,10.68
28.75,77.25,1988,6,17,2.71,0.011883,97.3,40.38,0.54,6.12,10.68
28.25,77.25,1988,6,18,1.23,0.012484,97.72,39.82,0.41,4.68,10.46
28.75,77.25,1988,6,18,1.18,0.012719,97.67,39.59,0.41,4.68,10.46
28.25,77.25,1988,6,19,11.08,0.015232,97.6,37.01,0.55,6.27,10.74
28.75,77.25,1988,6,19,11.68,0.014994,97.54,36.66,0.55,6.27,10.74
28.25,77.25,1988,6,20,2.22,0.013953,97.36,38.67,0.69,7.84,10.41
28.75,77.25,1988,6,20,2.1,0.014084,97.3,38.18,0.69,7.84,10.41
28.25,77.25,1988,6,21,15.25,0.016024,97.54,37.19,0.37,4.17,10.54
28.75,77.25,1988,6,21,16.3,0.015768,97.48,37.31,0.37,4.17,10.54
28.25,77.25,1988,6,22,7.79,0.016103,97.55,37.14,0.52,5.96,10.61
28.75,77.25,1988,6,22,9.26,0.015938,97.5,36.86,0.52,5.96,10.61
28.25,77.25,1988,6,23,2.48,0.015586,97.17,37.05,0.54,6.2,10.49
28.75,77.25,1988,6,23,3.09,0.015761,97.11,36.89,0.54,6.2,10.49
28.25,77.25,1988,6,24,3.38,0.016694,97.09,37.1,0.57,6.49,10.48
28.75,77.25,1988,6,24,4.6,0.017028,97.02,36.64,0.57,6.49,10.48
28.25,77.25,1988,6,25,1.23,0.015532,97.06,38.59,0.57,6.45,10.62
28.75,77.25,1988,6,25,2.16,0.015713,96.99,38.36,0.57,6.45,10.62
28.25,77.25,1988,6,26,2.21,0.015935,97.17,38.01,0.5,5.65,10.64
28.75,77.25,1988,6,26,1.91,0.015829,97.09,38.15,0.5,5.65,10.64
28.25,77.25,1988,6,27,1.27,0.015854,97.15,39.01,0.62,7,10.68
28.75,77.25,1988,6,27,0.78,0.015482,97.08,39.16,0.62,7,10.68
28.25,77.25,1988,6,28,0.03,0.01583,97.11,40.11,0.59,6.73,10.57
28.75,77.25,1988,6,28,0.01,0.015673,97.05,40.41,0.59,6.73,10.57
28.25,77.25,1988,6,29,0.74,0.016795,97.38,37.73,0.29,3.28,10.47
28.75,77.25,1988,6,29,0.26,0.016947,97.34,37.66,0.29,3.28,10.47
28.25,77.25,1988,6,30,4.26,0.01839,97.38,33.67,0.39,4.47,10.38
28.75,77.25,1988,6,30,7.53,0.018097,97.35,33.72,0.39,4.47,10.38
28.25,77.25,1988,7,1,2.71,0.0183,97.31,36.38,0.56,6.33,10.25
28.75,77.25,1988,7,1,2.3,0.018245,97.27,36.51,0.56,6.33,10.25
28.25,77.25,1988,7,2,0.78,0.018511,97.33,37.24,0.46,5.23,10.48
28.75,77.25,1988,7,2,0.85,0.018246,97.25,37.6,0.46,5.23,10.48
28.25,77.25,1988,7,3,9.79,0.018135,97.25,35.35,0.45,5.08,10.5
28.75,77.25,1988,7,3,11.01,0.018309,97.2,34.77,0.45,5.08,10.5
28.25,77.25,1988,7,4,0.88,0.017861,97.09,37.31,0.51,5.74,10.72
28.75,77.25,1988,7,4,1.63,0.018233,97.04,36.93,0.51,5.74,10.72
28.25,77.25,1988,7,5,16.79,0.018768,97.04,34.46,0.56,6.39,10.59
28.75,77.25,1988,7,5,19.5,0.019084,96.95,34.34,0.56,6.39,10.59
28.25,77.25,1988,7,6,1.84,0.018236,97.14,36.01,0.43,4.84,10.64
28.75,77.25,1988,7,6,3.22,0.018477,97.07,35.56,0.43,4.84,10.64
28.25,77.25,1988,7,7,3.63,0.018164,97.26,35.89,0.37,4.24,10.34
28.75,77.25,1988,7,7,4.43,0.018588,97.21,34.72,0.37,4.24,10.34
28.25,77.25,1988,7,8,5.74,0.018292,97.32,35.19,0.56,6.3,10.29
28.75,77.25,1988,7,8,6.17,0.018082,97.25,35.19,0.56,6.3,10.29
28.25,77.25,1988,7,9,0.3,0.017284,97.43,37.15,0.54,6.11,10.39
28.75,77.25,1988,7,9,0.38,0.017396,97.38,36.67,0.54,6.11,10.39
28.25,77.25,1988,7,10,0.13,0.016997,97.56,37.84,0.54,6.14,10.65
28.75,77.25,1988,7,10,0.17,0.01694,97.5,37.67,0.54,6.14,10.65
28.25,77.25,1988,7,11,2.45,0.018242,97.63,33.63,0.53,5.97,10.52
28.75,77.25,1988,7,11,1.03,0.018275,97.6,32.53,0.53,5.97,10.52
28.25,77.25,1988,7,12,4.01,0.019236,97.38,33.89,0.44,4.94,10.44
28.75,77.25,1988,7,12,1.48,0.018676,97.32,34.13,0.44,4.94,10.44
28.25,77.25,1988,7,13,34.06,0.020781,97.32,28.49,0.26,2.92,10.45
28.75,77.25,1988,7,13,34.87,0.020443,97.3,28.25,0.26,2.92,10.45
28.25,77.25,1988,7,14,27.83,0.020468,97.36,29.79,0.27,3.02,10.47
28.75,77.25,1988,7,14,30.71,0.020385,97.36,29.61,0.27,3.02,10.47
28.25,77.25,1988,7,15,17.54,0.021262,97.41,29.15,0.42,4.71,10.5
28.75,77.25,1988,7,15,20.79,0.02166,97.38,28.57,0.42,4.71,10.5
28.25,77.25,1988,7,16,10.69,0.021323,97.36,30.76,0.54,6.02,10.61
28.75,77.25,1988,7,16,13.68,0.021639,97.34,30.07,0.54,6.02,10.61
28.25,77.25,1988,7,17,0.8,0.021162,97.3,31.68,0.56,6.31,10.44
28.75,77.25,1988,7,17,1.07,0.021602,97.27,30.97,0.56,6.31,10.44
28.25,77.25,1988,7,18,2.07,0.02115,97.47,30.79,0.46,5.11,10.45
28.75,77.25,1988,7,18,0.52,0.02115,97.44,30.38,0.46,5.11,10.45
28.25,77.25,1988,7,19,0.27,0.019929,97.51,31.68,0.63,7.03,10.37
28.75,77.25,1988,7,19,0.27,0.019947,97.51,30.93,0.63,7.03,10.37
28.25,77.25,1988,7,20,0.23,0.020577,97.41,31.09,0.62,6.96,10.49
28.75,77.25,1988,7,20,0.08,0.020626,97.38,31.08,0.62,6.96,10.49
28.25,77.25,1988,7,21,0.39,0.020397,97.29,32.59,0.34,3.77,10.7
28.75,77.25,1988,7,21,0.52,0.020424,97.27,31.21,0.34,3.77,10.7
28.25,77.25,1988,7,22,4.07,0.02124,97.4,30.35,0.54,6.03,10.68
28.75,77.25,1988,7,22,2.38,0.021117,97.4,30.34,0.54,6.03,10.68
28.25,77.25,1988,7,23,8.76,0.021412,97.44,31.02,0.53,5.89,10.53
28.75,77.25,1988,7,23,10.34,0.021565,97.4,30.71,0.53,5.89,10.53
28.25,77.25,1988,7,24,7.17,0.020482,97.44,30.91,0.31,3.48,10.49
28.75,77.25,1988,7,24,13.32,0.02072,97.39,30.7,0.31,3.48,10.49
28.25,77.25,1988,7,25,10.36,0.020906,97.32,31.59,0.56,6.19,10.42
28.75,77.25,1988,7,25,10.18,0.021113,97.27,31.43,0.56,6.19,10.42
28.25,77.25,1988,7,26,16.03,0.021981,97.39,30.06,0.55,6.03,10.49
28.75,77.25,1988,7,26,8.57,0.021856,97.37,30.15,0.55,6.03,10.49
28.25,77.25,1988,7,27,10.9,0.02151,97.54,30.01,0.39,4.34,10.62
28.75,77.25,1988,7,27,4.85,0.021315,97.53,30.03,0.39,4.34,10.62
28.25,77.25,1988,7,28,9.01,0.02163,97.53,29.45,0.32,3.48,10.71
28.75,77.25,1988,7,28,9.29,0.021644,97.5,29.43,0.32,3.48,10.71
28.25,77.25,1988,7,29,0.76,0.021288,97.47,30.35,0.63,6.96,10.65
28.75,77.25,1988,7,29,0.84,0.021231,97.43,29.84,0.63,6.96,10.65
28.25,77.25,1988,7,30,0.77,0.021697,97.26,33.07,0.48,5.29,10.67
28.75,77.25,1988,7,30,0.31,0.021586,97.21,32.64,0.48,5.29,10.67
28.25,77.25,1988,7,31,4.17,0.021816,97.19,30.75,0.12,1.31,10.5
28.75,77.25,1988,7,31,5.11,0.022019,97.13,30.46,0.12,1.31,10.5
28.25,77.25,1988,8,1,34.87,0.021886,97.07,27.84,0.22,2.37,10.61
28.75,77.25,1988,8,1,40.63,0.021969,97.01,27.7,0.22,2.37,10.61
28.25,77.25,1988,8,2,14.44,0.020566,97.12,27.16,0.25,2.7,10.46
28.75,77.25,1988,8,2,14.75,0.020016,97.1,26.57,0.25,2.7,10.46
28.25,77.25,1988,8,3,11.58,0.019601,97.48,27.49,0.42,4.58,10.4
28.75,77.25,1988,8,3,15.79,0.019529,97.46,27.23,0.42,4.58,10.4
28.25,77.25,1988,8,4,0.6,0.020703,97.38,29.08,0.5,5.41,10.57
28.75,77.25,1988,8,4,0.25,0.020901,97.38,29.27,0.5,5.41,10.57
28.25,77.25,1988,8,5,6.8,0.021109,97.4,29.04,0.5,5.4,10.27
28.75,77.25,1988,8,5,5.6,0.021224,97.41,28.93,0.5,5.4,10.27
28.25,77.25,1988,8,6,0.8,0.020918,97.52,30.14,0.44,4.78,10.23
28.75,77.25,1988,8,6,1.55,0.021231,97.47,30.01,0.44,4.78,10.23
28.25,77.25,1988,8,7,0.2,0.020684,97.43,29.42,0.43,4.65,10.38
28.75,77.25,1988,8,7,0.59,0.021089,97.35,29.74,0.43,4.65,10.38
28.25,77.25,1988,8,8,2.59,0.020972,97.41,27.78,0.18,1.89,10.28
28.75,77.25,1988,8,8,4.04,0.02116,97.33,27.61,0.18,1.89,10.28
28.25,77.25,1988,8,9,3.7,0.02088,97.32,27.95,0.41,4.37,10.45
28.75,77.25,1988,8,9,7.21,0.021383,97.24,28.26,0.41,4.37,10.45
28.25,77.25,1988,8,10,4.37,0.020651,97.33,30.18,0.5,5.39,10.41
28.75,77.25,1988,8,10,5.69,0.021172,97.27,30.01,0.5,5.39,10.41
28.25,77.25,1988,8,11,10.78,0.021599,97.46,29.97,0.53,5.71,10.38
28.75,77.25,1988,8,11,11.45,0.021736,97.43,29.61,0.53,5.71,10.38
28.25,77.25,1988,8,12,31.83,0.021918,97.56,27.84,0.33,3.55,10.45
28.75,77.25,1988,8,12,27.51,0.021847,97.52,27.64,0.33,3.55,10.45
28.25,77.25,1988,8,13,29.66,0.021395,97.58,27.95,0.48,5.08,10.42
28.75,77.25,1988,8,13,29.63,0.021392,97.52,28.4,0.48,5.08,10.42
28.25,77.25,1988,8,14,23.19,0.020599,97.47,28.66,0.54,5.7,10.45
28.75,77.25,1988,8,14,23.56,0.02073,97.39,28.75,0.54,5.7,10.45
28.25,77.25,1988,8,15,1.89,0.01959,97.41,28.66,0.57,6,10.01
28.75,77.25,1988,8,15,5.04,0.020001,97.33,28.67,0.57,6,10.01
28.25,77.25,1988,8,16,0.03,0.01907,97.47,28.77,0.52,5.48,9.89
28.75,77.25,1988,8,16,0.13,0.019357,97.4,28.72,0.52,5.48,9.89
28.25,77.25,1988,8,17,0,0.019081,97.52,29.34,0.57,5.99,9.99
28.75,77.25,1988,8,17,0.01,0.019495,97.46,29.23,0.57,5.99,9.99
28.25,77.25,1988,8,18,0,0.021248,97.55,28.18,0.56,5.84,10.61
28.75,77.25,1988,8,18,0,0.021437,97.52,28.04,0.56,5.84,10.61
28.25,77.25,1988,8,19,9.7,0.022194,97.63,28.35,0.21,2.24,10.34
28.75,77.25,1988,8,19,11.23,0.022147,97.61,27.96,0.21,2.24,10.34
28.25,77.25,1988,8,20,28.9,0.02232,97.67,28.18,0.33,3.4,10.52
28.75,77.25,1988,8,20,32.48,0.02213,97.65,27.98,0.33,3.4,10.52
28.25,77.25,1988,8,21,32.44,0.022005,97.65,29.55,0.08,0.83,10.43
28.75,77.25,1988,8,21,35.16,0.022024,97.61,29.53,0.08,0.83,10.43
28.25,77.25,1988,8,22,18.17,0.022055,97.54,28.93,0.61,6.3,10.61
28.75,77.25,1988,8,22,15.68,0.022117,97.49,28.93,0.61,6.3,10.61
28.25,77.25,1988,8,23,6.49,0.022264,97.52,28.84,0.44,4.6,10.65
28.75,77.25,1988,8,23,6.82,0.022236,97.48,28.74,0.44,4.6,10.65
28.25,77.25,1988,8,24,30.18,0.022077,97.44,28.31,0.44,4.52,10.41
28.75,77.25,1988,8,24,31.88,0.022188,97.38,28.07,0.44,4.52,10.41
28.25,77.25,1988,8,25,8.03,0.021254,97.54,28.6,0.47,4.85,10.41
28.75,77.25,1988,8,25,10.45,0.021224,97.5,28.01,0.47,4.85,10.41
28.25,77.25,1988,8,26,4.81,0.021164,97.8,28.76,0.49,4.99,10.52
28.75,77.25,1988,8,26,2.85,0.020919,97.74,28.57,0.49,4.99,10.52
28.25,77.25,1988,8,27,0.32,0.020265,97.78,28.38,0.64,6.54,9.87
28.75,77.25,1988,8,27,0.42,0.0203,97.7,28.24,0.64,6.54,9.87
28.25,77.25,1988,8,28,0.06,0.019872,97.63,28.33,0.73,7.4,9.46
28.75,77.25,1988,8,28,0.03,0.019967,97.55,28.12,0.73,7.4,9.46
28.25,77.25,1988,8,29,0,0.018917,97.6,28.16,0.73,7.45,9.64
28.75,77.25,1988,8,29,0,0.018639,97.52,27.77,0.73,7.45,9.64
28.25,77.25,1988,8,30,0.03,0.018354,97.79,28.07,0.72,7.23,9.57
28.75,77.25,1988,8,30,0.04,0.017729,97.73,27.6,0.72,7.23,9.57
28.25,77.25,1988,8,31,0,0.017886,97.87,28.54,0.72,7.21,9.25
28.75,77.25,1988,8,31,0.01,0.017895,97.81,28.25,0.72,7.21,9.25
28.25,77.25,1988,9,1,0.04,0.017001,97.71,28.72,0.72,7.22,9.5
28.75,77.25,1988,9,1,0.02,0.016638,97.65,28.21,0.72,7.22,9.5
28.25,77.25,1988,9,2,0,0.018026,97.64,28.68,0.73,7.32,9.8
28.75,77.25,1988,9,2,0,0.017524,97.58,28.46,0.73,7.32,9.8
28.25,77.25,1988,9,3,0,0.018995,97.83,29.33,0.72,7.14,9.86
28.75,77.25,1988,9,3,0,0.019007,97.78,28.88,0.72,7.14,9.86
28.25,77.25,1988,9,4,0,0.019546,97.92,30.09,0.73,7.24,9.81
28.75,77.25,1988,9,4,0,0.019335,97.86,29.74,0.73,7.24,9.81
28.25,77.25,1988,9,5,0,0.017841,97.77,29.66,0.74,7.34,9.7
28.75,77.25,1988,9,5,0,0.017753,97.71,29.21,0.74,7.34,9.7
28.25,77.25,1988,9,6,0,0.018516,97.63,29.26,0.69,6.79,9.77
28.75,77.25,1988,9,6,0,0.01843,97.55,28.86,0.69,6.79,9.77
28.25,77.25,1988,9,7,0,0.018815,97.46,29.91,0.72,7.06,9.62
28.75,77.25,1988,9,7,0,0.018936,97.39,29.37,0.72,7.06,9.62
28.25,77.25,1988,9,8,0.59,0.019173,97.51,29.99,0.71,6.95,9.75
28.75,77.25,1988,9,8,0.58,0.019541,97.45,29.68,0.71,6.95,9.75
28.25,77.25,1988,9,9,0.12,0.018493,97.96,29.66,0.69,6.74,10.32
28.75,77.25,1988,9,9,0.26,0.018672,97.91,29.36,0.69,6.74,10.32
28.25,77.25,1988,9,10,29.09,0.018692,98.23,28.68,0.45,4.37,10.2
28.75,77.25,1988,9,10,34.03,0.018477,98.19,28.19,0.45,4.37,10.2
28.25,77.25,1988,9,11,1.34,0.01809,98.17,28.59,0.58,5.6,9.31
28.75,77.25,1988,9,11,2.27,0.017889,98.12,28.13,0.58,5.6,9.31
28.25,77.25,1988,9,12,0.01,0.017156,98.02,28.39,0.73,7.01,9.45
28.75,77.25,1988,9,12,0.04,0.017062,97.97,27.81,0.73,7.01,9.45
28.25,77.25,1988,9,13,0,0.01626,98.04,28.81,0.73,6.99,9.6
28.75,77.25,1988,9,13,0,0.015988,97.99,28.21,0.73,6.99,9.6
28.25,77.25,1988,9,14,0,0.017001,98.14,28.87,0.73,6.94,9.56
28.75,77.25,1988,9,14,0,0.01692,98.09,28.22,0.73,6.94,9.56
28.25,77.25,1988,9,15,0,0.017968,97.94,29.58,0.59,5.55,10.02
28.75,77.25,1988,9,15,0,0.018134,97.89,28.95,0.59,5.55,10.02
28.25,77.25,1988,9,16,0,0.018652,97.9,27.73,0.56,5.23,10.19
28.75,77.25,1988,9,16,0,0.018567,97.87,27.36,0.56,5.23,10.19
28.25,77.25,1988,9,17,0.01,0.017033,98.04,26.97,0.59,5.48,9.54
28.75,77.25,1988,9,17,0.12,0.017128,98.01,26.53,0.59,5.48,9.54
28.25,77.25,1988,9,18,0.01,0.018011,98.31,27.38,0.54,4.99,9.73
28.75,77.25,1988,9,18,0.06,0.017861,98.3,27,0.54,4.99,9.73
28.25,77.25,1988,9,19,0,0.018964,98.37,28.04,0.5,4.61,10.09
28.75,77.25,1988,9,19,0,0.018962,98.35,27.75,0.5,4.61,10.09
28.25,77.25,1988,9,20,0.31,0.018874,98.15,27.22,0.36,3.32,10.26
28.75,77.25,1988,9,20,0.12,0.018681,98.12,26.69,0.36,3.32,10.26
28.25,77.25,1988,9,21,0.19,0.018733,97.93,27.14,0.32,2.94,10.29
28.75,77.25,1988,9,21,0.08,0.018668,97.9,27.29,0.32,2.94,10.29
28.25,77.25,1988,9,22,5.66,0.019253,97.7,26.74,0.24,2.19,10.22
28.75,77.25,1988,9,22,6.04,0.019024,97.7,26.47,0.24,2.19,10.22
28.25,77.25,1988,9,23,16.48,0.01967,97.64,26.63,0.26,2.37,10.23
28.75,77.25,1988,9,23,22.79,0.019643,97.65,26.13,0.26,2.37,10.23
28.25,77.25,1988,9,24,44.48,0.020682,97.83,26.8,0.31,2.84,10.3
28.75,77.25,1988,9,24,59.22,0.020501,97.82,26.27,0.31,2.84,10.3
28.25,77.25,1988,9,25,7.94,0.020498,98.06,28.45,0.52,4.69,10.35
28.75,77.25,1988,9,25,11.62,0.02071,98.04,27.91,0.52,4.69,10.35
28.25,77.25,1988,9,26,0.23,0.020063,97.9,29.07,0.54,4.83,10.4
28.75,77.25,1988,9,26,0.72,0.020464,97.86,28.57,0.54,4.83,10.4
28.25,77.25,1988,9,27,17.88,0.020032,97.6,26.69,0.46,4.08,9.91
28.75,77.25,1988,9,27,23.02,0.020454,97.53,26.61,0.46,4.08,9.91
28.25,77.25,1988,9,28,0.12,0.016303,97.64,25.91,0.61,5.35,8.81
28.75,77.25,1988,9,28,0.34,0.017373,97.57,25.8,0.61,5.35,8.81
28.25,77.25,1988,9,29,0,0.014243,97.9,25.75,0.63,5.57,9.2
28.75,77.25,1988,9,29,0,0.014203,97.85,24.99,0.63,5.57,9.2
28.25,77.25,1988,9,30,0,0.014233,98.08,25.6,0.55,4.83,9.09
28.75,77.25,1988,9,30,0,0.014105,98.04,24.64,0.55,4.83,9.09
28.25,77.25,1988,10,1,0,0.014654,98.14,25.34,0.75,6.48,8.99
28.75,77.25,1988,10,1,0,0.014858,98.11,24.84,0.75,6.48,8.99
28.25,77.25,1988,10,2,0,0.015999,98.21,26.04,0.72,6.26,9.14
28.75,77.25,1988,10,2,0,0.015935,98.17,25.63,0.72,6.26,9.14
28.25,77.25,1988,10,3,0,0.017177,98.13,27.33,0.63,5.38,9.55
28.75,77.25,1988,10,3,0,0.017033,98.08,26.76,0.63,5.38,9.55
28.25,77.25,1988,10,4,1.02,0.017966,98.03,27.26,0.67,5.72,9.92
28.75,77.25,1988,10,4,0.42,0.017766,97.98,27.13,0.67,5.72,9.92
28.25,77.25,1988,10,5,0.28,0.01435,97.93,25.32,0.74,6.31,8.56
28.75,77.25,1988,10,5,0.19,0.014275,97.88,24.12,0.74,6.31,8.56
28.25,77.25,1988,10,6,0,0.009883,97.88,22.39,0.72,6.1,8.02
28.75,77.25,1988,10,6,0,0.010262,97.81,21.31,0.72,6.1,8.02
28.25,77.25,1988,10,7,0,0.007828,97.93,21.4,0.74,6.21,7.67
28.75,77.25,1988,10,7,0,0.008577,97.87,20.39,0.74,6.21,7.67
28.25,77.25,1988,10,8,0,0.009867,98.26,22.95,0.61,5.1,8.69
28.75,77.25,1988,10,8,0,0.009532,98.21,21.82,0.61,5.1,8.69
28.25,77.25,1988,10,9,0,0.011666,98.55,25.01,0.63,5.23,8.66
28.75,77.25,1988,10,9,0,0.011835,98.5,23.86,0.63,5.23,8.66
28.25,77.25,1988,10,10,0,0.011057,98.64,23.27,0.71,5.82,7.99
28.75,77.25,1988,10,10,0,0.011119,98.58,21.98,0.71,5.82,7.99
28.25,77.25,1988,10,11,0,0.009663,98.48,21.88,0.71,5.83,7.79
28.75,77.25,1988,10,11,0,0.010027,98.42,20.74,0.71,5.83,7.79
28.25,77.25,1988,10,12,0,0.00936,98.41,21.83,0.71,5.79,7.94
28.75,77.25,1988,10,12,0,0.009755,98.36,20.83,0.71,5.79,7.94
28.25,77.25,1988,10,13,0,0.009966,98.39,22.96,0.7,5.65,8.1
28.75,77.25,1988,10,13,0,0.010265,98.33,21.79,0.7,5.65,8.1
28.25,77.25,1988,10,14,0,0.009981,98.35,23.23,0.71,5.66,8.08
28.75,77.25,1988,10,14,0,0.010246,98.29,21.98,0.71,5.66,8.08
28.25,77.25,1988,10,15,0,0.009025,98.43,22.57,0.7,5.59,7.93
28.75,77.25,1988,10,15,0,0.009553,98.36,21.31,0.7,5.59,7.93
28.25,77.25,1988,10,16,0,0.007695,98.51,21.66,0.68,5.41,7.93
28.75,77.25,1988,10,16,0,0.008228,98.45,20.27,0.68,5.41,7.93
28.25,77.25,1988,10,17,0,0.007372,98.43,22.22,0.69,5.4,7.8
28.75,77.25,1988,10,17,0,0.007909,98.39,20.96,0.69,5.4,7.8
28.25,77.25,1988,10,18,0,0.008679,98.35,22.82,0.67,5.26,8.1
28.75,77.25,1988,10,18,0,0.009217,98.31,21.42,0.67,5.26,8.1
28.25,77.25,1988,10,19,0,0.009998,98.34,24.4,0.65,5.01,8.56
28.75,77.25,1988,10,19,0,0.01027,98.31,22.79,0.65,5.01,8.56
28.25,77.25,1988,10,20,0,0.00905,98.51,23.89,0.66,5.11,8.55
28.75,77.25,1988,10,20,0,0.00981,98.47,22.72,0.66,5.11,8.55
28.25,77.25,1988,10,21,0,0.009273,98.72,22.99,0.69,5.31,8.1
28.75,77.25,1988,10,21,0,0.009867,98.67,22.08,0.69,5.31,8.1
28.25,77.25,1988,10,22,0,0.007781,98.69,22.54,0.69,5.27,8.14
28.75,77.25,1988,10,22,0,0.008162,98.63,21.33,0.69,5.27,8.14
28.25,77.25,1988,10,23,0,0.007382,98.61,22.57,0.67,5.05,8.05
28.75,77.25,1988,10,23,0,0.007863,98.56,21.33,0.67,5.05,8.05
28.25,77.25,1988,10,24,0,0.007843,98.5,23.03,0.67,5.01,7.94
28.75,77.25,1988,10,24,0,0.008375,98.46,21.84,0.67,5.01,7.94
28.25,77.25,1988,10,25,0,0.008415,98.42,23.33,0.63,4.71,8.01
28.75,77.25,1988,10,25,0,0.008768,98.37,22.19,0.63,4.71,8.01
